1	2.59	0.00
1219400	8	65535	65535	65535	1	2.59	0.00
1219409	9	65535	65535	6553(J2.59	0.00
1219ŠºJ8	65535	65535	65535	1	2.59	0.001219425	8	65535	6535	65535	1	2.59	0.00
1219433	8	65535	65535	65535	1	2.59	0.00
1219441	8	65535	65535	65535	1	2.59	0.00
1219450	9	65535	65535	65535	1	2.59	0.00
1219458	8	65535	65535	65535	1	2.59	0.00
1219466	8	65535	65535	65535	1	2.59	0.00
1219474	8	65535	65535	65535	1	2.59	0.00
1219482	8	65535	65535	65535	1	2.59	0.00
1219491	9	65535	65535	65535	1	2.59	0.00
1219500	9	65535	65535	65535	1	2.59	0.00
1219509	9	65535	65535	65535	1	2.59	0.00
1219517	8	65535	65535	65535	1	2.59	0.00
1219525	8	65535	65535	65535	1	2.59	0.00
1219534	9	65535	65535	65535	1	2.59	0.00
1219542	8	65535	65535	65535	1	2.59	0.00
1219551	9	65535	65535	65535	1	2.59	0.00
1219559	8	65535	65535	65535	1	2.59	0.00
1219569	10	65535	65535	65535	1	2.59	0.00
1219577	8	65535	65535	65535	1	2.59	0.00
1219585	8	65535	65535	65535	1	2.59	0.00
1219593	8	65535	65535	65535	1	2.59	0.00
1219602	9	65535	65535	65535	1	2.59	0.00
1219611	9	65535	65535	65535	1	2.59	0.00
1219619	8	65535	65535	65535	1	2.59	0.00
1219627	8	65535	65535	65535	1	2.59	0.00
1219636	9	65535	65535	65535	1	2.59	0.00
1219644	8	65535	65535	65535	1	2.59	0.00
1219653	9	65535	65535	65535	1	2.59	0.00
1219661	8	65535	65535	65535	1	2.59	0.00
1219671	10	65535	65535	65535	1	2.59	0.00
1219679	8	65535	65535	65535	1	2.59	0.00
1219687	8	65535	65535	65535	1	2.59	0.00
1219695	8	65535	65535	65535	1	2.59	0.00
1219704	9	65535	65535	65535	1	2.59	0.00
1219713	9	65535	65535	65535	1	2.59	0.00
1219721	8	65535	65535	65535	1	2.59	0.00
1219730	9	65535	65535	65535	1	2.59	0.00
1219739	9	65535	65535	65535	1	2.59	0.00
1219747	8	65535	65535	65535	1	2.59	0.00
1219755	8	65535	65535	65535	1	2.59	0.00
1219763	8	65535	65535	65535	1	2.59	0.00
1219773	10	65535	65535	65535	1	2.59	0.00
1219781	8	65535	65535	65535	1	2.59	0.00
1219789	8	65535	65535	65535	1	2.59	0.00
1219797	8	65535	65535	65535	1	2.59	0.00
1219806	9	65535	65535	65535	1	2.59	0.00
1219815	9	65535	65535	65535	1	2.59	0.00
1219823	8	65535	65535	65535	1	2.59	0.00
1219832	9	65535	65535	65535	1	2.59	0.00
1219841	9	65535	65535	65535	1	2.59	0.00
1219849	8	65535	65535	65535	1	2.59	0.00
1219857	8	65535	65535	65535	1	2.59	0.00
1219865	8	65535	65535	65535	1	2.59	0.00
1219875	10	65535	65535	65535	1	2.59	0.00
1219883	8	65535	65535	65535	1	2.59	0.00
1219892	9	65535	65535	65535	1	2.59	0.00
1219900	8	65535	65535	65535	1	2.59	0.00
1219908	8	65535	65535	65535	1	2.59	0.00
1219916	8	65535	65535	65535	1	2.59	0.00
1219924	8	65535	65535	65535	1	2.59	0.00
1219933	9	65535	65535	65535	1	2.59	0.00
1219941	8	65535	65535	65535	1	2.59	0.00
1219949	8	65535	65535	65535	1	2.59	0.00
1219957	8	65535	65535	65535	1	2.59	0.00
1219965	8	65535	65535	65535	1	2.59	0.00
1219974	9	65535	65535	65535	1	2.59	0.00
1219982	8	65535	65535	65535	1	2.59	0.00
1219991	9	65535	65535	65535	1	2.59	0.00
1219999	8	65535	65535	65535	1	2.59	0.00
1220007	8	65535	65535	65535	1	2.59	0.00
1220015	8	65535	65535	65535	1	2.59	0.00
1220023	8	65535	65535	65535	1	2.59	0.00
1220033	10	65535	65535	65535	1	2.59	0.00
1220041	8	65535	65535	65535	1	2.59	0.00
1220050	9	65535	65535	65535	1	2.59	0.00
1220058	8	65535	65535	65535	1	2.59	0.00
1220067	9	65535	65535	65535	1	2.59	0.00
1220075	8	65535	65535	65535	1	2.59	0.00
1220083	8	65535	65535	65535	1	2.59	0.00
1220092	9	65535	65535	65535	1	2.59	0.00
1220101	9	65535	65535	65535	1	2.59	0.00
1220110	9	65535	65535	65535	1	2.59	0.00
1220118	8	65535	65535	65535	1	2.59	0.00
1220126	8	65535	65535	65535	1	2.59	0.00
1220135	9	65535	65535	65535	1	2.59	0.00
1220143	8	65535	65535	65535	1	2.59	0.00
1220152	9	65535	65535	65535	1	2.59	0.00
1220160	8	65535	65535	65535	1	2.59	0.00
1220169	9	65535	65535	65535	1	2.59	0.00
1220177	8	65535	65535	65535	1	2.59	0.00
1220185	8	65535	65535	65535	1	2.59	0.00
1220194	9	65535	65535	65535	1	2.59	0.00
1220203	9	65535	65535	65535	1	2.59	0.00
1220212	9	65535	65535	65535	1	2.59	0.00
1220220	8	65535	65535	65535	1	2.59	0.00
1220228	8	65535	65535	65535	1	2.59	0.00
1220237	9	65535	65535	65535	1	2.59	0.00
1220245	8	65535	65535	65535	1	2.59	0.00
1220254	9	65535	65535	65535	1	2.59	0.00
1220262	8	65535	65535	65535	1	2.59	0.00
1220272	10	65535	65535	65535	1	2.59	0.00
1220280	8	65535	65535	65535	1	2.59	0.00
1220288	8	65535	65535	65535	1	2.59	0.00
1220296	8	65535	65535	65535	1	2.59	0.00
1220305	9	65535	65535	65535	1	2.59	0.00
1220314	9	65535	65535	65535	1	2.59	0.00
1220322	8	65535	65535	65535	1	2.59	0.00
1220330	8	65535	65535	65535	1	2.59	0.00
1220339	9	65535	65535	65535	1	2.59	0.00
1220347	8	65535	65535	65535	1	2.59	0.00
1220356	9	65535	65535	65535	1	2.59	0.00
1220364	8	65535	65535	65535	1	2.59	0.00
1220374	10	65535	65535	65535	1	2.59	0.00
1220382	8	65535	65535	65535	1	2.59	0.00
1220390	8	65535	65535	65535	1	2.59	0.00
1220398	8	65535	65535	65535	1	2.59	0.00
1220407	9	65535	65535	65535	1	2.59	0.00
1220416	9	65535	65535	65535	1	2.59	0.00
1220424	8	65535	65535	65535	1	2.59	0.00
1220433	9	65535	65535	65535	1	2.59	0.00
1220442	9	65535	65535	65535	1	2.59	0.00
1220450	8	65535	65535	65535	1	2.59	0.00
1220458	8	65535	65535	65535	1	2.59	0.00
1220466	8	65535	65535	65535	1	2.59	0.00
1220476	10	65535	65535	65535	1	2.59	0.00
1220484	8	65535	65535	65535	1	2.59	0.00
1220492	8	65535	65535	65535	1	2.59	0.00
1220500	8	65535	65535	65535	1	2.59	0.00
1220508	8	65535	65535	65535	1	2.59	0.00
1220517	9	65535	65535	65535	1	2.59	0.00
1220525	8	65535	65535	65535	1	2.59	0.00
1220534	9	65535	65535	65535	1	2.59	0.00
1220542	8	65535	65535	65535	1	2.59	0.00
1220550	8	65535	65535	65535	1	2.59	0.00
1220558	8	65535	65535	65535	1	2.59	0.00
1220566	8	65535	65535	65535	1	2.59	0.00
1220575	9	65535	65535	65535	1	2.59	0.00
1220583	8	65535	65535	65535	1	2.59	0.00
1220592	9	65535	65535	65535	1	2.59	0.00
1220601	9	65535	65535	65535	1	2.59	0.00
1220609	8	65535	65535	65535	1	2.59	0.00
1220617	8	65535	65535	65535	1	2.59	0.00
1220625	8	65535	65535	65535	1	2.59	0.00
1220635	10	65535	65535	65535	1	2.59	0.00
1220643	8	65535	65535	65535	1	2.59	0.00
Start sampling!
8	8	65535	65535	65535	1	2.59	0.00
16	8	65535	65535	65535	1	2.59	0.00
26	10	65535	65535	65535	1	2.59	0.00
35	9	65535	65535	65535	1	2.59	0.00
43	8	65535	65535	65535	1	2.59	0.00
52	9	65535	65535	65535	1	2.59	0.00
61	9	65535	65535	65535	1	2.59	0.00
70	9	65535	65535	65535	1	2.59	0.00
78	8	65535	65535	65535	1	2.59	0.00
87	9	65535	65535	65535	1	2.59	0.00
97	10	65535	65535	65535	1	2.59	0.00
105	8	65535	65535	65535	1	2.59	0.00
114	9	65535	65535	65535	1	2.59	0.00
122	8	65535	65535	65535	1	2.59	0.00
132	10	65535	65535	65535	1	2.59	0.00
140	8	65535	65535	65535	1	2.59	0.00
148	8	65535	65535	65535	1	2.59	0.00
157	9	65535	65535	65535	1	2.59	0.00
166	9	65535	65535	65535	1	2.59	0.00
175	9	65535	65535	65535	1	2.59	0.00
183	8	65535	65535	65535	1	2.59	0.00
192	9	65535	65535	65535	1	2.59	0.00
201	9	65535	65535	65535	1	2.59	0.00
209	8	65535	65535	65535	1	2.59	0.00
218	9	65535	65535	65535	1	2.59	0.00
226	8	65535	65535	65535	1	2.59	0.00
236	10	65535	65535	65535	1	2.59	0.00
244	8	65535	65535	65535	1	2.59	0.00
253	9	65535	65535	65535	1	2.59	0.00
262	9	65535	65535	65535	1	2.59	0.00
271	9	65535	65535	65535	1	2.59	0.00
280	9	65535	65535	65535	1	2.59	0.00
288	8	65535	65535	65535	1	2.59	0.00
297	9	65535	65535	65535	1	2.59	0.00
306	9	65535	65535	65535	1	2.59	0.00
314	8	65535	65535	65535	1	2.59	0.00
323	9	65535	65535	65535	1	2.59	0.00
331	8	65535	65535	65535	1	2.59	0.00
341	10	65535	65535	65535	1	2.59	0.00
349	8	65535	65535	65535	1	2.59	0.00
358	9	65535	65535	65535	1	2.59	0.00
366	8	65535	65535	65535	1	2.59	0.00
374	8	65535	65535	65535	1	2.59	0.00
383	9	65535	65535	65535	1	2.59	0.00
391	8	65535	65535	65535	1	2.59	0.00
400	9	65535	65535	65535	1	2.59	0.00
408	8	65535	65535	65535	1	2.59	0.00
417	9	65535	65535	65535	1	2.59	0.00
426	9	65535	65535	65535	1	2.59	0.00
434	8	65535	65535	65535	1	2.59	0.00
443	9	65535	65535	65535	1	2.59	0.00
451	8	65535	65535	65535	1	2.59	0.00
460	9	65535	65535	65535	1	2.59	0.00
468	8	65535	65535	65535	1	2.59	0.00
476	8	65535	65535	65535	1	2.59	0.00
485	9	65535	65535	65535	1	2.59	0.00
493	8	65535	65535	65535	1	2.59	0.00
503	10	65535	65535	65535	1	2.59	0.00
511	8	65535	65535	65535	1	2.59	0.00
520	9	65535	65535	65535	1	2.59	0.00
528	8	65535	65535	65535	1	2.59	0.00
537	9	65535	65535	65535	1	2.59	0.00
546	9	65535	65535	65535	1	2.59	0.00
554	8	65535	65535	65535	1	2.59	0.00
563	9	65535	65535	65535	1	2.59	0.00
572	9	65535	65535	65535	1	2.59	0.00
581	9	65535	65535	65535	1	2.59	0.00
590	9	65535	65535	65535	1	2.59	0.00
598	8	65535	65535	65535	1	2.59	0.00
608	10	65535	65535	65535	1	2.59	0.00
616	8	65535	65535	65535	1	2.59	0.00
625	9	65535	65535	65535	1	2.59	0.00
633	8	12131	65535	65535	12513	2.17	2.18
642	9	12131	14297	65535	12769	2.17	6.42
651	9	8977	14041	12925	9165	7.68	7.37
659	8	8721	11050	12925	8909	7.77	8.58
668	9	7201	10026	10773	7300	9.39	9.85
677	9	7200	9815	8843	6270	11.23	9.97
685	8	6264	8966	9098	6270	11.04	11.14
693	8	5381	8066	8035	6442	11.72	12.62
701	8	5037	7105	7605	5680	12.77	13.97
711	10	4920	6918	6619	5194	14.36	14.33
719	8	4275	5856	6057	4740	15.71	16.75
728	9	4499	6131	6029	4353	16.34	15.96
736	8	3798	6091	5731	4085	17.28	17.16
745	9	3744	6031	426	1	397.30	17.36
754	9	3722	5336	5049	3688	19.42	18.73
762	8	4055	4650	4964	4027	18.87	19.49
771	9	3162	4978	4837	3254	20.97	20.84
780	9	3351	5106	4676	3389	21.03	20.06
788	8	3151	4854	4864	3593	20.06	21.19
796	8	3109	4229	4347	3207	22.46	23.12
804	8	3158	4379	4110	3163	23.33	22.51
814	10	2765	4901	4210	2806	24.18	22.13
822	8	2896	4469	4198	3473	22.12	23.03
831	9	2891	4181	3770	3223	24.26	23.99
839	8	2945	4106	3833	2732	25.84	24.06
848	9	2851	4141	3966	2889	24.75	24.26
856	8	2754	4240	3976	3146	23.82	24.26
864	8	2780	4028	4094	3106	23.56	24.92
873	9	2819	4066	3687	2869	25.88	24.64
882	9	2737	4474	4066	2775	24.80	23.53
891	9	2703	3702	3667	2807	26.20	26.49
899	8	2687	3889	3975	2882	24.74	25.80
907	8	2718	3726	4033	3058	23.92	26.33
916	9	2594	3746	3731	3110	24.80	26.76
924	8	2630	3859	3804	2977	25.02	26.14
